,ProductID,ProductName,ModelDescription,Category,Gender,ProductLine,Weight,Size,PackSize,Status,InventoryDate,PurchasePrice,ProductType
1406,1485,S-EE1081,EE,Briefs,Women's Panties,Underwear,252,S,Dozen,Out of Production,2004-03-16,4.2,EE1081
1407,1486,M-EE1081,EE,Briefs,Women's Panties,Underwear,284,M,Dozen,Out of Production,2004-03-16,4.5,EE1081
1408,1487,L-EE1081,EE,Briefs,Women's Panties,Underwear,290,L,Dozen,Out of Production,2004-03-16,4.8,EE1081
1409,1488,XL-EE1081,EE,Briefs,Women's Panties,Underwear,315,XL,Dozen,Out of Production,2004-03-16,5.3,EE1081
1410,1489,S-Z8004,Z,Briefs,Women's Panties,Underwear,290,S,Dozen,Out of Production,2004-03-16,6.2,Z8004
1411,1490,M-Z8004,Z,Briefs,Women's Panties,Underwear,335,M,Dozen,Out of Production,2004-03-16,6.7,Z8004
1412,1491,L-Z8004,Z,Briefs,Women's Panties,Underwear,380,L,Dozen,Out of Production,2004-03-16,7.3,Z8004
1413,1492,XL-Z8004,Z,Briefs,Women's Panties,Underwear,415,XL,Dozen,Out of Production,2004-03-16,7.9,Z8004
1414,1493,M-E4685,E,Briefs,Women's Panties,Underwear,312,M,Dozen,Out of Production,2004-03-16,4.6,E4685
1415,1494,XL-E4685,E,Briefs,Women's Panties,Underwear,380,XL,Dozen,Out of Production,2004-03-16,5.4,E4685
1416,1496,S-TIEE12S,TIEE,Thongs,Women's Panties,Underwear,96,S,Dozen,Out of Production,2004-02-21,3.75,TIEE12S
1417,1497,S-TIEE12,TIEE,Thongs,Women's Panties,Underwear,96,S,Dozen,Out of Production,2004-02-21,3.75,TIEE12
1418,1498,M-TIEE12,TIEE,Thongs,Women's Panties,Underwear,132,M,Dozen,Out of Production,2004-03-16,4.0,TIEE12
1419,1499,S-TEEP10S,TEEP,Thongs,Women's Panties,Underwear,145,S,Dozen,Out of Production,2004-02-21,4.7,TEEP10S
1420,1500,M-TIEE50S,TIEE,Thongs,Women's Panties,Underwear,97,M,Dozen,Out of Production,2004-03-16,5.0,TIEE50S
1421,1501,S-TIA83,TIA,Thongs,Women's Panties,Underwear,142,S,Dozen,Out of Production,2004-03-16,4.75,TIA83
1422,1502,M-TIA83,TIA,Thongs,Women's Panties,Underwear,93,M,Dozen,Out of Production,2004-03-16,3.5,TIA83
1423,1503,S-TA1050S,TA,Thongs,Women's Panties,Underwear,130,S,Dozen,Out of Production,2004-03-16,3.5,TA1050S
1424,1504,S-THB89S,THB,Thongs,Women's Panties,Underwear,154,S,Dozen,Out of Production,2004-03-16,2.4,THB89S
1425,1505,M-THB89S,THB,Thongs,Women's Panties,Underwear,155,M,Dozen,Out of Production,2004-03-16,2.6,THB89S
1426,1506,M-TAB82,TAB,Thongs,Women's Panties,Underwear,168,M,Dozen,Out of Production,2004-03-16,7.5,TAB82
1427,1507,S-TAB82,TAB,Thongs,Women's Panties,Underwear,176,S,Dozen,Out of Production,2004-03-16,6.8,TAB82
1428,1508,M-A10S,A,Briefs,Women's Panties,Underwear,239,M,Dozen,Out of Production,2004-03-16,4.4,A10S
1429,1509,L-A10S,A,Briefs,Women's Panties,Underwear,275,L,Dozen,Out of Production,2004-03-16,4.7,A10S
1430,1510,M-A10,A,Briefs,Women's Panties,Underwear,287,M,Dozen,Out of Production,2004-03-16,4.15,A10
1431,1511,L-A10,A,Briefs,Women's Panties,Underwear,320,L,Dozen,Out of Production,2004-03-16,4.45,A10
1432,1512,XL-A10,A,Briefs,Women's Panties,Underwear,360,XL,Dozen,Out of Production,2004-03-16,4.75,A10
1433,1513,M-A10P,A,Briefs,Women's Panties,Underwear,287,M,Dozen,Out of Production,2004-03-16,4.2,A10P
1434,1514,L-A10P,A,Briefs,Women's Panties,Underwear,325,L,Dozen,Out of Production,2004-03-16,4.5,A10P
1435,1515,XL-A10P,A,Briefs,Women's Panties,Underwear,365,XL,Dozen,Out of Production,2004-03-16,4.8,A10P
1436,1516,L-Z46S,Z,Briefs,Women's Panties,Underwear,322,L,Dozen,Out of Production,2004-03-16,4.0,Z46S
1437,1517,M-ZF4603,ZF,Briefs,Women's Panties,Underwear,324,M,Dozen,Out of Production,2004-03-16,4.4,ZF4603
1438,1518,L-ZF4603,ZF,Briefs,Women's Panties,Underwear,372,L,Dozen,Out of Production,2004-03-16,4.7,ZF4603
1439,1519,M-ZF4603S,ZF,Briefs,Women's Panties,Underwear,325,M,Dozen,Out of Production,2004-03-16,4.85,ZF4603S
1440,1520,L-ZF4603S,ZF,Briefs,Women's Panties,Underwear,370,L,Dozen,Out of Production,2004-03-16,5.15,ZF4603S
1441,1521,XL-ZF4603S,ZF,Briefs,Women's Panties,Underwear,455,XL,Dozen,Out of Production,2004-03-16,5.45,ZF4603S
1442,1522,S-R7706,R,Briefs,Women's Panties,Underwear,305,S,Dozen,Out of Production,2004-03-16,8.0,R7706
1443,1523,M-N78,N,Briefs,Women's Panties,Underwear,269,M,Dozen,Out of Production,2004-03-16,4.0,N78
1444,1524,L-Z31E,Z,Briefs,Women's Panties,Underwear,350,L,Dozen,Out of Production,2004-03-16,3.65,Z31E
1445,1525,L-Z31,Z,Briefs,Women's Panties,Underwear,351,L,Dozen,Out of Production,2004-03-16,3.9,Z31
1446,1526,M-BX61A,BX,Boxers,Men's Briefs,Underwear,71,M,Single Unit,In Production,2004-03-16,0.6,BX61A
1447,1527,3XL-ERK62,ERK,Briefs,Men's Briefs,Underwear,585,3XL,Dozen,Out of Production,2004-03-16,4.3,ERK62
1448,1528,S-EEV1028S,EEV,Briefs,Women's Panties,Underwear,253,S,Dozen,Out of Production,2004-02-21,5.1,EEV1028S
1449,1529,2-GB40E,GB,Briefs,Girls' Panties,Underwear,240,S,Dozen,Out of Production,2004-03-16,2.4,GB40E
1450,1530,3-GB40E,GB,Briefs,Girls' Panties,Underwear,245,M,Dozen,Out of Production,2004-03-16,2.6,GB40E
1451,1531,M-EEV1028S,EEV,Briefs,Women's Panties,Underwear,276,M,Dozen,Out of Production,2004-02-21,5.4,EEV1028S
1452,1532,L-EEV1028S,EEV,Briefs,Women's Panties,Underwear,297,L,Dozen,Out of Production,2004-02-21,5.7,EEV1028S
1453,1533,2-U98E,U,Briefs,Girls' Panties,Underwear,225,S,Dozen,Out of Production,2004-03-16,2.0,U98E
1454,1534,3-F998E,F,Briefs,Girls' Panties,Underwear,245,M,Dozen,Out of Production,2004-03-16,2.6,F998E
1455,1535,2-GB24E,GB,Briefs,Girls' Panties,Underwear,317,S,Dozen,Out of Production,2004-03-16,2.65,GB24E
1456,1536,2-K92,K,Briefs,Girls' Panties,Underwear,299,S,Dozen,Out of Production,2004-03-16,1.75,K92
1457,1537,XL-K403,K,Briefs,Women's Panties,Underwear,528,XL,Dozen,Out of Production,2004-02-21,4.4,K403
1458,1538,L-K404,K,Briefs,Women's Panties,Underwear,420,L,Dozen,Out of Production,2004-02-21,3.8,K404
1459,1539,XL-K404,K,Briefs,Women's Panties,Underwear,528,XL,Dozen,Out of Production,2004-02-21,4.1,K404
1460,1540,1-K24,K,Briefs,Girls' Panties,Underwear,263,XS,Dozen,In Production,2004-03-16,2.2,K24
1461,1541,2-K24,K,Briefs,Girls' Panties,Underwear,278,S,Dozen,In Production,2004-03-16,2.4,K24
1462,1542,M-K405,K,Briefs,Women's Panties,Underwear,545,M,Dozen,Out of Production,2004-02-21,3.5,K405
1463,1543,3-K24,K,Briefs,Girls' Panties,Underwear,294,M,Dozen,In Production,2004-03-16,2.6,K24
1464,1544,1-K24E,K,Briefs,Girls' Panties,Underwear,247,XS,Dozen,In Production,2004-03-16,2.3,K24E
1465,1545,L-K4673T,K,Briefs,Women's Panties,Underwear,542,L,Dozen,Out of Production,2004-03-16,4.6,K4673T
1466,1546,XL-K4673T,K,Briefs,Women's Panties,Underwear,592,XL,Dozen,Out of Production,2004-03-16,5.0,K4673T
1467,1547,3XL-K4695,K,Briefs,Women's Panties,Underwear,716,3XL,Dozen,Out of Production,2004-03-16,5.45,K4695
1468,1548,4XL-K4674,K,Briefs,Women's Panties,Underwear,781,4XL,Dozen,Out of Production,2004-03-16,6.15,K4674
1469,1549,M-K46100A,K,Briefs,Women's Panties,Underwear,425,M,Dozen,Out of Production,2004-03-16,3.8,K46100A
1470,1550,M-K46100B,K,Briefs,Women's Panties,Underwear,425,M,Dozen,Out of Production,2004-03-16,4.1,K46100B
1471,1551,M-K46100C,K,Briefs,Women's Panties,Underwear,425,M,Dozen,Out of Production,2004-03-16,4.1,K46100C
1472,1552,XL-K46100C,K,Briefs,Women's Panties,Underwear,553,XL,Dozen,Out of Production,2004-03-16,4.8,K46100C
1473,1553,L-H4607S3,H,Briefs,Women's Panties,Underwear,355,L,Dozen,Out of Production,2004-03-16,5.2,H4607S3
1474,1554,XL-H4607S3,H,Briefs,Women's Panties,Underwear,435,XL,Dozen,Out of Production,2004-03-16,5.7,H4607S3
1475,1555,S-S25,S,Briefs,Women's Panties,Underwear,309,S,Dozen,In Production,2004-03-16,3.5,S25
1476,1556,L-S31SR,S,Briefs,Women's Panties,Underwear,365,L,Dozen,Out of Production,2004-03-16,5.6,S31SR
1477,1557,XL-S32S,S,Briefs,Women's Panties,Underwear,431,XL,Dozen,Out of Production,2004-03-16,5.0,S32S
1478,1558,S-S4685,S,Briefs,Women's Panties,Underwear,300,S,Dozen,In Production,2004-03-16,4.2,S4685
1479,1559,M-S4685,S,Briefs,Women's Panties,Underwear,371,M,Dozen,In Production,2004-03-16,4.5,S4685
1480,1560,XL-S4685,S,Briefs,Women's Panties,Underwear,380,XL,Dozen,In Production,2004-03-16,5.2,S4685
1481,1561,S-S4685S,S,Briefs,Women's Panties,Underwear,286,S,Dozen,In Production,2004-03-16,4.5,S4685S
1482,1562,M-S4685S,S,Briefs,Women's Panties,Underwear,325,M,Dozen,In Production,2004-03-16,4.8,S4685S
1483,1563,L-S4685S,S,Briefs,Women's Panties,Underwear,375,L,Dozen,In Production,2004-03-16,5.2,S4685S
1484,1564,XL-S4685S,S,Briefs,Women's Panties,Underwear,450,XL,Dozen,In Production,2004-03-16,5.4,S4685S
1485,1565,XL-KS46S,KS,Briefs,Women's Panties,Underwear,865,XL,Dozen,In Production,2004-03-16,7.3,KS46S
1486,1566,XXL-KS46S,KS,Briefs,Women's Panties,Underwear,941,XXL,Dozen,In Production,2004-03-16,7.8,KS46S
1487,1567,S-EE4681,EE,Briefs,Women's Panties,Underwear,281,S,Dozen,Out of Production,2004-03-18,4.3,EE4681
1488,1568,M-EE4681,EE,Briefs,Women's Panties,Underwear,312,M,Dozen,Out of Production,2004-03-18,4.6,EE4681
1489,1569,L-EE4681,EE,Briefs,Women's Panties,Underwear,312,L,Dozen,Out of Production,2004-03-18,4.9,EE4681
1490,1570,XL-EE4681,EE,Briefs,Women's Panties,Underwear,372,XL,Dozen,Out of Production,2004-03-18,5.4,EE4681
1491,1571,S-EE1028S,EE,Briefs,Women's Panties,Underwear,239,S,Dozen,Out of Production,2004-03-18,4.7,EE1028S
1492,1572,M-EE1028S,EE,Briefs,Women's Panties,Underwear,276,M,Dozen,Out of Production,2004-03-18,5.0,EE1028S
1493,1573,L-EE1028S,EE,Briefs,Women's Panties,Underwear,288,L,Dozen,Out of Production,2004-03-18,5.3,EE1028S
1494,1574,XL-EE1028S,EE,Briefs,Women's Panties,Underwear,335,XL,Dozen,Out of Production,2004-03-18,3.7,EE1028S
1495,1575,XL-EEV1028S,EEV,Briefs,Women's Panties,Underwear,335,XL,Dozen,Out of Production,2004-03-18,6.1,EEV1028S
1496,1576,XXL-KH24E,KH,Briefs,Women's Panties,Underwear,576,XXL,Dozen,Out of Production,2004-03-18,4.6,KH24E
1497,1577,XL-KH24E,KH,Briefs,Women's Panties,Underwear,497,XL,Dozen,Out of Production,2004-03-18,4.1,KH24E
1498,1578,XL-K4673S,K,Briefs,Women's Panties,Underwear,585,XL,Dozen,Out of Production,2004-03-18,5.5,K4673S
1499,1579,XL-ZF4605,ZF,Briefs,Women's Panties,Underwear,464,XL,Dozen,Out of Production,2004-03-18,5.9,ZF4605
1500,1580,S-TA1085S,TA,Thongs,Women's Panties,Underwear,139,S,Dozen,Out of Production,2004-03-18,2.6,TA1085S
1501,1581,M-TA1085S,TA,Thongs,Women's Panties,Underwear,163,M,Dozen,Out of Production,2004-03-18,4.2,TA1085S
1502,1582,S-TAB89,TAB,Thongs,Women's Panties,Underwear,150,S,Dozen,Out of Production,2004-03-18,2.2,TAB89
1503,1583,M-TAB89,TAB,Thongs,Women's Panties,Underwear,153,M,Dozen,Out of Production,2004-03-18,2.4,TAB89
1504,1584,M-Z84S,Z,Briefs,Women's Panties,Underwear,300,M,Dozen,Out of Production,2004-03-18,4.6,Z84S
1505,1585,L-Z84S,Z,Briefs,Women's Panties,Underwear,365,L,Dozen,Out of Production,2004-03-18,5.0,Z84S
1506,1586,XL-Z84S,Z,Briefs,Women's Panties,Underwear,390,XL,Dozen,Out of Production,2004-03-18,5.4,Z84S
1507,1587,XL-ZF4604S,ZF,Briefs,Women's Panties,Underwear,455,XL,Dozen,Out of Production,2004-03-18,7.0,ZF4604S
1508,1588,S-Z87,Z,Briefs,Women's Panties,Underwear,291,S,Dozen,Out of Production,2004-03-18,5.0,Z87
1509,1589,SM-190,AT,Undershirts,Women's Undershirts,Underwear,920,S-M,Dozen,Out of Production,2004-03-18,9.0,190
1510,1590,LXL-190,AT,Undershirts,Women's Undershirts,Underwear,925,L-XL,Dozen,Out of Production,2004-03-18,9.5,190
1511,1593,XXL-ZF4605,ZF,Briefs,Women's Panties,Underwear,479,XXL,Dozen,Out of Production,2004-04-09,6.2,ZF4605
1512,1594,M-AA4607S,AA,Briefs,Women's Panties,Underwear,278,M,Dozen,Out of Production,2004-04-09,4.8,AA4607S
1513,1595,L-AA4607S,AA,Briefs,Women's Panties,Underwear,330,L,Dozen,Out of Production,2004-04-09,5.1,AA4607S
1514,1596,3-B30NB,B,Briefs,Girls' Panties,Underwear,236,M,Dozen,Out of Production,2004-04-03,3.5,B30NB
1515,1597,3-BX34A,BX,Boxers,Boys' Briefs,Underwear,55,M,Single Unit,In Production,2004-04-17,0.75,BX34A
1516,1598,XL-177S1,AT,Undershirts,Men's Undershirts,Underwear,120,XL,Single Unit,Out of Production,2004-04-17,0.88,177S1
1517,1599,1-B30NB,B,Briefs,Girls' Panties,Underwear,169,XS,Dozen,Out of Production,2004-04-26,3.1,B30NB
1518,1600,2-B30NB,B,Briefs,Girls' Panties,Underwear,209,S,Dozen,Out of Production,2004-04-26,3.3,B30NB
1519,1601,S-EE1206,EE,Briefs,Women's Panties,Underwear,189,S,Dozen,Out of Production,2004-04-26,5.5,EE1206
1520,1602,3XL-K24,K,Briefs,Women's Panties,Underwear,680,3XL,Dozen,In Production,2004-05-06,4.4,K24
1521,1603,3-GB23E,GB,Briefs,Girls' Panties,Underwear,245,M,Dozen,Out of Production,2004-05-06,2.45,GB23E
1522,1604,L-B4628,B,Briefs,Women's Panties,Underwear,360,L,Dozen,Out of Production,2004-05-14,3.7,B4628
1523,1605,M-TIEE1405S,TIEE,Thongs,Women's Panties,Underwear,94,M,Dozen,Out of Production,2004-05-14,4.4,TIEE1405S
1524,1606,XL-EE46S,EE,Briefs,Women's Panties,Underwear,400,XL,Dozen,Out of Production,2004-05-14,4.9,EE46S
1525,1607,M-EE1015,EE,Briefs,Women's Panties,Underwear,266,M,Dozen,Out of Production,2004-05-17,7.7,EE1015
1526,1608,M-TB1015,TB,Thongs,Women's Panties,Underwear,192,M,Dozen,Out of Production,2004-05-17,4.6,TB1015
1527,1609,L-W1215S,W,Briefs,Women's Panties,Underwear,245,L,Dozen,Out of Production,2004-05-17,9.2,W1215S
1528,1610,L-EE1015S,EE,Briefs,Women's Panties,Underwear,286,L,Dozen,Out of Production,2004-05-17,8.7,EE1015S
1529,1611,M-TB1015S,TB,Thongs,Women's Panties,Underwear,192,M,Dozen,Out of Production,2004-05-17,7.2,TB1015S
1530,1612,2-L30,L,Briefs,Girls' Panties,Underwear,203,S,Dozen,In Production,2004-05-17,3.0,L30
1531,1613,XXL-176,AT,Undershirts,Men's Undershirts,Underwear,1850,XXL,Dozen,Out of Production,2004-05-17,13.0,176
1532,1614,XL-174S,AT,Undershirts,Men's Undershirts,Underwear,1578,XL,Dozen,In Production,2004-05-17,9.8,174S
1533,1615,M-EE1003S,EE,Briefs,Women's Panties,Underwear,329,M,Dozen,Out of Production,2004-05-17,10.0,EE1003S
1534,1616,M-EE1203S,EE,Briefs,Women's Panties,Underwear,245,M,Dozen,Out of Production,2004-05-17,13.0,EE1203S
1535,1618,M-EE1006,EE,Briefs,Women's Panties,Underwear,276,M,Dozen,Out of Production,2004-05-17,8.5,EE1006
1536,1619,L-EE1006S,EE,Briefs,Women's Panties,Underwear,315,L,Dozen,Out of Production,2004-05-17,9.0,EE1006S
1537,1620,M-EE1203S1,EE,Briefs,Women's Panties,Underwear,180,M,Dozen,Out of Production,2004-05-17,11.0,EE1203S1
1538,1621,M-TIEE03,TIEE,Thongs,Women's Panties,Underwear,84,M,Dozen,Out of Production,2004-05-17,9.0,TIEE03
1539,1622,M-TIEE03S,TIEE,Thongs,Women's Panties,Underwear,90,M,Dozen,Out of Production,2004-05-17,9.0,TIEE03S
1540,1623,L-EE4636,EE,Briefs,Women's Panties,Underwear,300,L,Dozen,Out of Production,2004-05-17,6.75,EE4636
1541,1624,M-W1236,W,Briefs,Women's Panties,Underwear,156,M,Dozen,Out of Production,2004-05-17,6.8,W1236
1542,1625,M-W1236S,W,Briefs,Women's Panties,Underwear,178,M,Dozen,Out of Production,2004-05-17,6.8,W1236S
1543,1626,2-B21E,B,Briefs,Girls' Panties,Underwear,214,S,Dozen,In Production,2004-05-17,3.1,B21E
1544,1627,2-B24E,B,Briefs,Girls' Panties,Underwear,223,S,Dozen,In Production,2004-05-17,3.1,B24E
1545,1628,L-SLP78A,SLP,Slips,Men's Briefs,Underwear,47,L,Single Unit,In Production,2004-05-17,0.75,SLP78A
1546,1629,M-SLP78SA,SLP,Slips,Men's Briefs,Underwear,45,M,Single Unit,In Production,2004-05-17,0.75,SLP78SA
1547,1630,L-SLP78T,SLP,Slips,Men's Briefs,Underwear,51,L,Single Unit,Out of Production,2004-05-17,0.7,SLP78T
1548,1631,L-SLP78ST,SLP,Slips,Men's Briefs,Underwear,32,L,Single Unit,Out of Production,2004-05-17,0.75,SLP78ST
1549,1632,2-162,AT,Undershirts,Girls' Undershirts,Underwear,528,S,Dozen,Out of Production,2004-05-17,5.6,162
1550,1633,2-164,AT,Undershirts,Girls' Undershirts,Underwear,640,S,Dozen,Out of Production,2004-05-17,6.25,164
1551,1634,L-BX602,BX,Boxers,Men's Briefs,Underwear,72,L,Single Unit,Out of Production,2004-05-17,1.3,BX602
1552,1635,L-BX60S2,BX,Boxers,Men's Briefs,Underwear,80,L,Single Unit,Out of Production,2004-05-17,1.4,BX60S2
1553,1636,XL-B946,B,Briefs,Women's Panties,Underwear,460,XL,Dozen,Out of Production,2004-05-17,4.5,B946
1554,1637,XXL-B946S,B,Briefs,Women's Panties,Underwear,535,XXL,Dozen,Out of Production,2004-05-17,5.3,B946S
1555,1638,XXL-S461514,S,Briefs,Women's Panties,Underwear,492,XXL,Dozen,Out of Production,2004-05-17,10.0,S461514
1556,1639,XXL-S461514S,S,Briefs,Women's Panties,Underwear,505,XXL,Dozen,Out of Production,2004-05-17,10.5,S461514S
1557,1640,XXL-S461814,S,Briefs,Women's Panties,Underwear,418,XXL,Dozen,Out of Production,2004-05-17,10.5,S461814
1558,1641,2-B23,B,Briefs,Girls' Panties,Underwear,195,S,Dozen,In Production,2004-05-17,2.73,B23
1559,1642,2-B23E,B,Briefs,Girls' Panties,Underwear,220,S,Dozen,In Production,2004-05-17,2.84,B23E
1560,1643,M-B46E,B,Briefs,Women's Panties,Underwear,315,M,Dozen,In Production,2004-05-17,3.7,B46E
1561,1644,L-B300,B,Briefs,Women's Panties,Underwear,293,L,Dozen,In Production,2004-05-17,4.0,B300
1562,1645,L-EE4683,EE,Briefs,Women's Panties,Underwear,294,L,Dozen,Out of Production,2004-05-17,6.75,EE4683
1563,1646,L-EE4650S,EE,Briefs,Women's Panties,Underwear,299,L,Dozen,Out of Production,2004-05-17,7.0,EE4650S
1564,1647,L-A1083,A,Briefs,Women's Panties,Underwear,444,L,Dozen,Out of Production,2004-05-17,7.0,A1083
1565,1648,XL-A1083,A,Briefs,Women's Panties,Underwear,271,XL,Dozen,Out of Production,2004-05-17,7.6,A1083
1566,1649,2-U23E,U,Briefs,Girls' Panties,Underwear,201,S,Dozen,Out of Production,2004-05-17,2.15,U23E
1567,1650,M-EE4600,EE,Briefs,Women's Panties,Underwear,352,M,Dozen,Out of Production,2004-05-17,7.2,EE4600
1568,1651,M-EE4600S,EE,Briefs,Women's Panties,Underwear,330,M,Dozen,Out of Production,2004-05-17,7.6,EE4600S
1569,1652,M-TEE4600,TEE,Thongs,Women's Panties,Underwear,195,M,Dozen,Out of Production,2004-05-17,6.1,TEE4600
1570,1653,M-TEE4600S,TEE,Thongs,Women's Panties,Underwear,192,M,Dozen,Out of Production,2004-05-17,3.9,TEE4600S
1571,1654,XXL-GB40E,GB,Briefs,Women's Panties,Underwear,689,XXL,Dozen,In Production,2004-05-17,5.3,GB40E
1572,1655,M-TIB12,TIB,Thongs,Women's Panties,Underwear,108,M,Dozen,Out of Production,2004-05-17,2.6,TIB12
1573,1656,M-TIB12S,TIB,Thongs,Women's Panties,Underwear,114,M,Dozen,Out of Production,2004-05-17,4.25,TIB12S
1574,1657,L-EES60B,EES,Briefs,Women's Panties,Underwear,353,L,Dozen,Out of Production,2004-05-17,6.5,EES60B
1575,1658,L-EES60SB,EES,Briefs,Women's Panties,Underwear,360,L,Dozen,Out of Production,2004-05-17,7.5,EES60SB
1576,1659,S-W79,W,Briefs,Women's Panties,Underwear,257,S,Dozen,Out of Production,2004-05-17,3.9,W79
1577,1660,XL-N79,N,Briefs,Women's Panties,Underwear,396,XL,Dozen,Out of Production,2004-05-17,5.1,N79
1578,1661,3XL-PCL40,PCL,Drawers,Women's Panties,Underwear,1085,3XL,Dozen,In Production,2004-05-17,8.4,PCL40
1579,1662,3XL-PCL40E,PCL,Drawers,Women's Panties,Underwear,1080,3XL,Dozen,In Production,2004-05-17,9.0,PCL40E
1580,1663,L-B1006S,B,Briefs,Women's Panties,Underwear,310,L,Dozen,Out of Production,2004-05-17,7.0,B1006S
1581,1664,S-TIEE1405S,TIEE,Thongs,Women's Panties,Underwear,96,S,Dozen,Out of Production,2004-05-25,7.0,TIEE1405S
1582,1665,2-BX34A,BX,Boxers,Boys' Briefs,Underwear,47,S,Single Unit,In Production,2004-05-25,0.7,BX34A
1583,1666,M-EE46S,EE,Briefs,Women's Panties,Underwear,317,M,Dozen,Out of Production,2004-05-25,4.3,EE46S
1584,1667,L-B46S,B,Briefs,Women's Panties,Underwear,344,L,Dozen,In Production,2004-05-25,4.2,B46S
1585,1668,L-T46D,T,Briefs,Women's Panties,Underwear,320,L,Dozen,In Production,2004-05-25,5.1,T46D
1586,1669,L-W1215,W,Briefs,Women's Panties,Underwear,244,L,Dozen,Out of Production,2004-05-25,5.4,W1215
1587,1670,L-EE1015,EE,Briefs,Women's Panties,Underwear,310,L,Dozen,Out of Production,2004-05-25,8.7,EE1015
1588,1671,M-W1215S,W,Briefs,Women's Panties,Underwear,233,M,Dozen,Out of Production,2004-05-25,8.2,W1215S
1589,1672,M-EE1015S,EE,Briefs,Women's Panties,Underwear,278,M,Dozen,Out of Production,2004-05-25,7.7,EE1015S
1590,1673,1-L30,L,Briefs,Girls' Panties,Underwear,187,XS,Dozen,In Production,2004-05-25,2.73,L30
1591,1674,3-L30,L,Briefs,Girls' Panties,Underwear,226,M,Dozen,In Production,2004-05-25,3.15,L30
1592,1675,XL-176,AT,Undershirts,Men's Undershirts,Underwear,1600,XL,Dozen,Out of Production,2004-05-25,12.0,176
1593,1676,3XL-176,AT,Undershirts,Men's Undershirts,Underwear,2100,3XL,Dozen,Out of Production,2004-05-25,14.0,176
1594,1677,M-174S,AT,Undershirts,Men's Undershirts,Underwear,1282,M,Dozen,In Production,2004-05-25,8.8,174S
1595,1678,L-174S,AT,Undershirts,Men's Undershirts,Underwear,1404,L,Dozen,In Production,2004-05-25,9.3,174S
1596,1679,XXL-174S,AT,Undershirts,Men's Undershirts,Underwear,1980,XXL,Dozen,In Production,2004-05-25,10.5,174S
1597,1680,3XL-174S,AT,Undershirts,Men's Undershirts,Underwear,2316,3XL,Dozen,In Production,2004-05-25,11.0,174S
1598,1682,M-EE1003,EE,Briefs,Women's Panties,Underwear,305,M,Dozen,Out of Production,2004-05-25,10.0,EE1003
1599,1683,L-EE1003,EE,Briefs,Women's Panties,Underwear,276,L,Dozen,Out of Production,2004-05-25,11.0,EE1003
1600,1684,L-EE1006,EE,Briefs,Women's Panties,Underwear,315,L,Dozen,Out of Production,2004-05-25,9.0,EE1006
1601,1685,M-EE1006S,EE,Briefs,Women's Panties,Underwear,290,M,Dozen,Out of Production,2004-05-25,8.5,EE1006S
1602,1686,L-EE1203S1,EE,Briefs,Women's Panties,Underwear,240,L,Dozen,Out of Production,2004-05-25,12.0,EE1203S1
1603,1687,S-TIEE03,TIEE,Thongs,Women's Panties,Underwear,102,S,Dozen,Out of Production,2004-05-25,4.0,TIEE03
1604,1688,S-TIEE03S,TIEE,Thongs,Women's Panties,Underwear,96,S,Dozen,Out of Production,2004-05-25,4.0,TIEE03S
1605,1689,M-EE4636,EE,Briefs,Women's Panties,Underwear,283,M,Dozen,Out of Production,2004-05-25,6.25,EE4636
1606,1690,L-W1236,W,Briefs,Women's Panties,Underwear,197,L,Dozen,Out of Production,2004-05-25,4.6,W1236
1607,1691,L-W1236S,W,Briefs,Women's Panties,Underwear,206,L,Dozen,Out of Production,2004-05-25,7.7,W1236S
1608,1692,1-B21E,B,Briefs,Girls' Panties,Underwear,213,XS,Dozen,In Production,2004-05-25,2.94,B21E
1609,1693,3-B21E,B,Briefs,Girls' Panties,Underwear,232,M,Dozen,In Production,2004-05-25,3.26,B21E
1610,1694,1-B24E,B,Briefs,Girls' Panties,Underwear,200,XS,Dozen,In Production,2004-05-25,2.94,B24E
1611,1695,3-B24E,B,Briefs,Girls' Panties,Underwear,220,M,Dozen,In Production,2004-05-25,3.2,B24E
1612,1696,M-SLP78A,SLP,Slips,Men's Briefs,Underwear,43,M,Single Unit,In Production,2004-05-25,0.7,SLP78A
1613,1697,L-SLP78SA,SLP,Slips,Men's Briefs,Underwear,51,L,Single Unit,In Production,2004-05-25,0.8,SLP78SA
